experiment_id,batch_id,experiment_name,method,dataset_size,num_queries,train_query_count,eval_query_count,evaluation_scope,sample_size_requested,budget,seed,utility_metric,utility,cosine_proxy_utility_eval,jaccard_precision_utility_eval,runtime_seconds,peak_memory_mb,selected_ids,selected_original_ids,status,message,diagnostics_path,config_path,git_commit,git_dirty,python_version,hardware_notes
small_exact_comparison_canonical_0060,small_exact_comparison_canonical,small_exact_comparison,C,8,11,11,11,train,8,4,2,cosine_proxy_utility,0.7325914267862225,0.7325914267862225,0.6363636363636364,0.17598519998136908,0.270294189453125,"4,0,5,3","17157,3926,18723,12433",success,,experiments\results\small_exact_comparison_canonical\diagnostics\small_exact_comparison_canonical_0060_c.json,experiments\configs\small.yaml,ecfd3e1,False,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_canonical_0061,small_exact_comparison_canonical,small_exact_comparison,C,10,13,13,13,train,10,3,0,cosine_proxy_utility,0.6344203888493765,0.6344203888493765,0.46153846153846156,0.8814454999519512,0.39864349365234375,"7,4,0","26436,11227,707",success,,experiments\results\small_exact_comparison_canonical\diagnostics\small_exact_comparison_canonical_0061_c.json,experiments\configs\small.yaml,ecfd3e1,False,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_canonical_0062,small_exact_comparison_canonical,small_exact_comparison,C,10,10,10,10,train,10,3,1,cosine_proxy_utility,0.5608198617642084,0.5608198617642084,0.4,0.7101550000952557,0.39864349365234375,"1,4,6","6074,19557,31358",success,,experiments\results\small_exact_comparison_canonical\diagnostics\small_exact_comparison_canonical_0062_c.json,experiments\configs\small.yaml,ecfd3e1,False,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_canonical_0063,small_exact_comparison_canonical,small_exact_comparison,C,10,11,11,11,train,10,3,2,cosine_proxy_utility,0.46869292666647283,0.46869292666647283,0.36363636363636365,0.7771282999310642,0.39864349365234375,"0,9,1","3926,34758,4673",success,,experiments\results\small_exact_comparison_canonical\diagnostics\small_exact_comparison_canonical_0063_c.json,experiments\configs\small.yaml,ecfd3e1,False,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_canonical_0064,small_exact_comparison_canonical,small_exact_comparison,C,10,13,13,13,train,10,4,0,cosine_proxy_utility,0.677996478993461,0.677996478993461,0.5384615384615384,0.8615832000505179,0.39864349365234375,"7,4,0,9","26436,11227,707,35250",success,,experiments\results\small_exact_comparison_canonical\diagnostics\small_exact_comparison_canonical_0064_c.json,experiments\configs\small.yaml,ecfd3e1,False,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_canonical_0065,small_exact_comparison_canonical,small_exact_comparison,C,10,10,10,10,train,10,4,1,cosine_proxy_utility,0.6253661058218823,0.6253661058218823,0.5,0.7364416000200436,0.39864349365234375,"1,4,6,3","6074,19557,31358,12944",success,,experiments\results\small_exact_comparison_canonical\diagnostics\small_exact_comparison_canonical_0065_c.json,experiments\configs\small.yaml,ecfd3e1,False,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_canonical_0066,small_exact_comparison_canonical,small_exact_comparison,C,10,11,11,11,train,10,4,2,cosine_proxy_utility,0.5684754653220634,0.5684754653220634,0.45454545454545453,0.7858766000717878,0.39864349365234375,"0,9,1,3","3926,34758,4673,12429",success,,experiments\results\small_exact_comparison_canonical\diagnostics\small_exact_comparison_canonical_0066_c.json,experiments\configs\small.yaml,ecfd3e1,False,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_canonical_0067,small_exact_comparison_canonical,small_exact_comparison,C,12,16,16,16,train,12,3,0,cosine_proxy_utility,0.528508069056018,0.528508069056018,0.375,4.316033000010066,0.6322860717773438,"4,9,0","11223,33760,707",success,,experiments\results\small_exact_comparison_canonical\diagnostics\small_exact_comparison_canonical_0067_c.json,experiments\configs\small.yaml,ecfd3e1,False,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_canonical_0068,small_exact_comparison_canonical,small_exact_comparison,C,12,11,11,11,train,12,3,1,cosine_proxy_utility,0.4650235363874635,0.4650235363874635,0.2727272727272727,3.1542587999720126,0.5370407104492188,"4,3,8","17535,12942,34147",success,,experiments\results\small_exact_comparison_canonical\diagnostics\small_exact_comparison_canonical_0068_c.json,experiments\configs\small.yaml,ecfd3e1,False,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_canonical_0069,small_exact_comparison_canonical,small_exact_comparison,C,12,14,14,14,train,12,3,2,cosine_proxy_utility,0.5622532144273721,0.5622532144273721,0.39285714285714285,3.678338500089012,0.49758148193359375,"2,9,6","10917,33760,18713",success,,experiments\results\small_exact_comparison_canonical\diagnostics\small_exact_comparison_canonical_0069_c.json,experiments\configs\small.yaml,ecfd3e1,False,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_canonical_0070,small_exact_comparison_canonical,small_exact_comparison,C,12,16,16,16,train,12,4,0,cosine_proxy_utility,0.6346809341982841,0.6346809341982841,0.5,4.1083731999387965,0.459930419921875,"4,9,0,8","11223,33760,707,26965",success,,experiments\results\small_exact_comparison_canonical\diagnostics\small_exact_comparison_canonical_0070_c.json,experiments\configs\small.yaml,ecfd3e1,False,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_canonical_0071,small_exact_comparison_canonical,small_exact_comparison,C,12,11,11,11,train,12,4,1,cosine_proxy_utility,0.5365883056923287,0.5365883056923287,0.36363636363636365,3.118485299986787,0.43498992919921875,"4,3,8,5","17535,12942,34147,19556",success,,experiments\results\small_exact_comparison_canonical\diagnostics\small_exact_comparison_canonical_0071_c.json,experiments\configs\small.yaml,ecfd3e1,False,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_canonical_0072,small_exact_comparison_canonical,small_exact_comparison,C,12,14,14,14,train,12,4,2,cosine_proxy_utility,0.6219687604806197,0.6219687604806197,0.4642857142857143,3.6360648999689147,0.43505859375,"2,9,6,5","10917,33760,18713,17146",success,,experiments\results\small_exact_comparison_canonical\diagnostics\small_exact_comparison_canonical_0072_c.json,experiments\configs\small.yaml,ecfd3e1,False,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_canonical_0073,small_exact_comparison_canonical,small_exact_comparison,D,6,6,6,6,train,6,3,0,cosine_proxy_utility,0.6436382532815451,0.6436382532815449,0.5,0.001636000000871718,0.3003816604614258,"3,5,1","21168,35261,11231",success,,experiments\results\small_exact_comparison_canonical\diagnostics\small_exact_comparison_canonical_0073_d.json,experiments\configs\small.yaml,ecfd3e1,False,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_canonical_0074,small_exact_comparison_canonical,small_exact_comparison,D,6,7,7,7,train,6,3,1,cosine_proxy_utility,0.6761117725052495,0.6761117725052495,0.5714285714285714,0.0020532000344246626,0.29973602294921875,"1,0,2","6074,1445,19558",success,,experiments\results\small_exact_comparison_canonical\diagnostics\small_exact_comparison_canonical_0074_d.json,experiments\configs\small.yaml,ecfd3e1,False,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_canonical_0075,small_exact_comparison_canonical,small_exact_comparison,D,6,11,11,11,train,6,3,2,cosine_proxy_utility,0.7879910890683245,0.7879910890683248,0.7272727272727273,0.0019249999895691872,0.29973602294921875,"4,2,3","33800,12435,17158",success,,experiments\results\small_exact_comparison_canonical\diagnostics\small_exact_comparison_canonical_0075_d.json,experiments\configs\small.yaml,ecfd3e1,False,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_canonical_0076,small_exact_comparison_canonical,small_exact_comparison,D,6,6,6,6,train,6,4,0,cosine_proxy_utility,0.7744689809966151,0.7744689809966149,0.6666666666666666,0.0020526000298559666,0.2998504638671875,"3,5,1,2","21168,35261,11231,12791",success,,experiments\results\small_exact_comparison_canonical\diagnostics\small_exact_comparison_canonical_0076_d.json,experiments\configs\small.yaml,ecfd3e1,False,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_canonical_0077,small_exact_comparison_canonical,small_exact_comparison,D,6,7,7,7,train,6,4,1,cosine_proxy_utility,0.7884230989942359,0.7884230989942359,0.7142857142857143,0.0016936000902205706,0.2998504638671875,"1,0,2,3","6074,1445,19558,21196",success,,experiments\results\small_exact_comparison_canonical\diagnostics\small_exact_comparison_canonical_0077_d.json,experiments\configs\small.yaml,ecfd3e1,False,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_canonical_0078,small_exact_comparison_canonical,small_exact_comparison,D,6,11,11,11,train,6,4,2,cosine_proxy_utility,0.8614372214871189,0.8614372214871189,0.8181818181818182,0.002906200010329485,0.2998504638671875,"4,2,3,5","33800,12435,17158,34779",success,,experiments\results\small_exact_comparison_canonical\diagnostics\small_exact_comparison_canonical_0078_d.json,experiments\configs\small.yaml,ecfd3e1,False,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_canonical_0079,small_exact_comparison_canonical,small_exact_comparison,D,8,11,11,11,train,8,3,0,cosine_proxy_utility,0.6687137645440743,0.6687137645440745,0.5454545454545454,0.0019292000215500593,0.39357757568359375,"3,0,5","11227,707,21153",success,,experiments\results\small_exact_comparison_canonical\diagnostics\small_exact_comparison_canonical_0079_d.json,experiments\configs\small.yaml,ecfd3e1,False,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_canonical_0080,small_exact_comparison_canonical,small_exact_comparison,D,8,9,9,9,train,8,3,1,cosine_proxy_utility,0.6341852569762408,0.6341852569762408,0.4444444444444444,0.002502799965441227,0.39357757568359375,"1,4,2","6074,31366,19557",success,,experiments\results\small_exact_comparison_canonical\diagnostics\small_exact_comparison_canonical_0080_d.json,experiments\configs\small.yaml,ecfd3e1,False,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_canonical_0081,small_exact_comparison_canonical,small_exact_comparison,D,8,11,11,11,train,8,3,2,cosine_proxy_utility,0.6700277970851366,0.6700277970851367,0.5454545454545454,0.002094099996611476,0.39357757568359375,"4,0,7","17157,3926,34771",success,,experiments\results\small_exact_comparison_canonical\diagnostics\small_exact_comparison_canonical_0081_d.json,experiments\configs\small.yaml,ecfd3e1,False,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_canonical_0082,small_exact_comparison_canonical,small_exact_comparison,D,8,11,11,11,train,8,4,0,cosine_proxy_utility,0.7448102215041992,0.7448102215041992,0.6363636363636364,0.0021849999902769923,0.3936920166015625,"3,0,5,2","11227,707,21153,3278",success,,experiments\results\small_exact_comparison_canonical\diagnostics\small_exact_comparison_canonical_0082_d.json,experiments\configs\small.yaml,ecfd3e1,False,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_canonical_0083,small_exact_comparison_canonical,small_exact_comparison,D,8,9,9,9,train,8,4,1,cosine_proxy_utility,0.7224410691274413,0.7224410691274413,0.5555555555555556,0.0019709999905899167,0.3936920166015625,"1,4,2,0","6074,31366,19557,1445",success,,experiments\results\small_exact_comparison_canonical\diagnostics\small_exact_comparison_canonical_0083_d.json,experiments\configs\small.yaml,ecfd3e1,False,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_canonical_0084,small_exact_comparison_canonical,small_exact_comparison,D,8,11,11,11,train,8,4,2,cosine_proxy_utility,0.7430316671540634,0.7430316671540638,0.6363636363636364,0.0020926999859511852,0.3936920166015625,"4,0,7,2","17157,3926,34771,10919",success,,experiments\results\small_exact_comparison_canonical\diagnostics\small_exact_comparison_canonical_0084_d.json,experiments\configs\small.yaml,ecfd3e1,False,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_canonical_0085,small_exact_comparison_canonical,small_exact_comparison,D,10,13,13,13,train,10,3,0,cosine_proxy_utility,0.6344203888493763,0.6344203888493765,0.46153846153846156,0.003309300052933395,0.48741912841796875,"0,4,7","707,11227,26436",success,,experiments\results\small_exact_comparison_canonical\diagnostics\small_exact_comparison_canonical_0085_d.json,experiments\configs\small.yaml,ecfd3e1,False,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_canonical_0086,small_exact_comparison_canonical,small_exact_comparison,D,10,10,10,10,train,10,3,1,cosine_proxy_utility,0.5642460068839001,0.5642460068839001,0.4,0.0018477999838069081,0.48741912841796875,"1,6,2","6074,31358,10423",success,,experiments\results\small_exact_comparison_canonical\diagnostics\small_exact_comparison_canonical_0086_d.json,experiments\configs\small.yaml,ecfd3e1,False,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_canonical_0087,small_exact_comparison_canonical,small_exact_comparison,D,10,11,11,11,train,10,3,2,cosine_proxy_utility,0.5104200288926923,0.5104200288926923,0.36363636363636365,0.0029543000273406506,0.48741912841796875,"0,5,6","3926,17147,18714",success,,experiments\results\small_exact_comparison_canonical\diagnostics\small_exact_comparison_canonical_0087_d.json,experiments\configs\small.yaml,ecfd3e1,False,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_canonical_0088,small_exact_comparison_canonical,small_exact_comparison,D,10,13,13,13,train,10,4,0,cosine_proxy_utility,0.6962645140080403,0.6962645140080403,0.5384615384615384,0.0022529999259859324,0.4875335693359375,"0,4,7,2","707,11227,26436,3278",success,,experiments\results\small_exact_comparison_canonical\diagnostics\small_exact_comparison_canonical_0088_d.json,experiments\configs\small.yaml,ecfd3e1,False,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_canonical_0089,small_exact_comparison_canonical,small_exact_comparison,D,10,10,10,10,train,10,4,1,cosine_proxy_utility,0.6442697965712659,0.6442697965712659,0.5,0.0022141000954434276,0.4875335693359375,"1,6,2,4","6074,31358,10423,19557",success,,experiments\results\small_exact_comparison_canonical\diagnostics\small_exact_comparison_canonical_0089_d.json,experiments\configs\small.yaml,ecfd3e1,False,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_canonical_0090,small_exact_comparison_canonical,small_exact_comparison,D,10,11,11,11,train,10,4,2,cosine_proxy_utility,0.5865063365737885,0.5865063365737885,0.45454545454545453,0.0025098000187426805,0.4875335693359375,"0,5,6,7","3926,17147,18714,24845",success,,experiments\results\small_exact_comparison_canonical\diagnostics\small_exact_comparison_canonical_0090_d.json,experiments\configs\small.yaml,ecfd3e1,False,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_canonical_0091,small_exact_comparison_canonical,small_exact_comparison,D,12,16,16,16,train,12,3,0,cosine_proxy_utility,0.532200061403723,0.532200061403723,0.375,0.0026427999837324023,0.5812606811523438,"0,8,4","707,26965,11223",success,,experiments\results\small_exact_comparison_canonical\diagnostics\small_exact_comparison_canonical_0091_d.json,experiments\configs\small.yaml,ecfd3e1,False,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_canonical_0092,small_exact_comparison_canonical,small_exact_comparison,D,12,11,11,11,train,12,3,1,cosine_proxy_utility,0.46502353638746335,0.4650235363874635,0.2727272727272727,0.002025799942202866,0.5812606811523438,"4,3,8","17535,12942,34147",success,,experiments\results\small_exact_comparison_canonical\diagnostics\small_exact_comparison_canonical_0092_d.json,experiments\configs\small.yaml,ecfd3e1,False,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_canonical_0093,small_exact_comparison_canonical,small_exact_comparison,D,12,14,14,14,train,12,3,2,cosine_proxy_utility,0.5622532144273722,0.5622532144273721,0.39285714285714285,0.0026352000422775745,0.5812606811523438,"9,2,6","33760,10917,18713",success,,experiments\results\small_exact_comparison_canonical\diagnostics\small_exact_comparison_canonical_0093_d.json,experiments\configs\small.yaml,ecfd3e1,False,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_canonical_0094,small_exact_comparison_canonical,small_exact_comparison,D,12,16,16,16,train,12,4,0,cosine_proxy_utility,0.6346809341982842,0.6346809341982841,0.5,0.006628500064834952,0.5813751220703125,"0,8,4,9","707,26965,11223,33760",success,,experiments\results\small_exact_comparison_canonical\diagnostics\small_exact_comparison_canonical_0094_d.json,experiments\configs\small.yaml,ecfd3e1,False,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_canonical_0095,small_exact_comparison_canonical,small_exact_comparison,D,12,11,11,11,train,12,4,1,cosine_proxy_utility,0.5365883056923288,0.5365883056923287,0.36363636363636365,0.004180599935352802,0.5813751220703125,"4,3,8,5","17535,12942,34147,19556",success,,experiments\results\small_exact_comparison_canonical\diagnostics\small_exact_comparison_canonical_0095_d.json,experiments\configs\small.yaml,ecfd3e1,False,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_canonical_0096,small_exact_comparison_canonical,small_exact_comparison,D,12,14,14,14,train,12,4,2,cosine_proxy_utility,0.6229013528176196,0.6229013528176195,0.4642857142857143,0.0029893999453634024,0.5813751220703125,"9,2,6,7","33760,10917,18713,24843",success,,experiments\results\small_exact_comparison_canonical\diagnostics\small_exact_comparison_canonical_0096_d.json,experiments\configs\small.yaml,ecfd3e1,False,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
